#x y
250 0.000156689
500 0.000395254
750 0.000758656
1000 0.00106308
1250 0.00120249
1500 0.0017305
1750 0.00186836
2000 0.00242109
2250 0.00265166
2500 0.0030747
2750 0.00359221
3000 0.00409822
3250 0.00462671
3500 0.00507893
3750 0.0058079
4000 0.00661418
4250 0.00739485
4500 0.00803222
4750 0.00912363
5000 0.00986751
5250 0.0111192
5500 0.0120706
5750 0.013247
6000 0.0145966
6250 0.0159929
6500 0.0174295
6750 0.0189255
7000 0.0206813
7250 0.0225018
7500 0.0243835
