#x y
255 0.00182203
510 0.00584344
765 0.0128631
1020 0.0227051
1275 0.0276408
1530 0.0475903
1785 0.0591278
2040 0.0809304
2295 0.0894294
2550 0.12746
2805 0.150437
3060 0.175626
3315 0.218948
3570 0.272822
3825 0.296515
4080 0.316779
4335 0.341954
4590 0.364066
4845 0.417342
5100 0.467883
